candidate_id,candidate_type,mean_label,arch_mean,arch_lags,arima_p,arima_q,volatility_label,arch_vol,p,o,q,distribution,volatility_group,is_asymmetric,is_heavy_tail,status,forecast_policy,validation_n_obs,validation_RMSE,validation_MAE,validation_QLIKE,test_n_obs,test_RMSE,test_MAE,test_QLIKE,warnings,aic,bic,converged,loglikelihood,n_params,fit_rows,context_rows,arima_aic,arima_bic,arima_converged,arima_warnings,garch_warnings,garch_aic,garch_bic,garch_converged,garch_loglikelihood,garch_n_params
arima_3_0_0_aparch_2_1_2_normal,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"APARCH(2,1,2)",APARCH,2,1,2,normal,APARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.688556900077481,2.228074394824717,1.6242770067162855,745,3.616851569222139,1.3265704937675504,1.0303576969863861,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6987.1896701439655,7027.876317585886,True,-3486.5948350719827,7.0
arima_3_0_0_aparch_2_1_2_t,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"APARCH(2,1,2)",APARCH,2,1,2,t,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.6726154993757625,2.2449013402978,1.6293133482631093,745,3.5860974129191368,1.3353745890606912,1.029267964136641,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6889.76705959617,6936.266085244079,True,-3436.883529798085,8.0
arima_3_0_0_aparch_2_1_2_skewt,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"APARCH(2,1,2)",APARCH,2,1,2,skewt,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.676033381861319,2.252398522387888,1.6300239511646892,745,3.593104294114201,1.3392573199573194,1.0328533016949741,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6876.834942953434,6929.146346807332,True,-3429.417471476717,9.0
arima_3_0_0_aparch_2_1_2_ged,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"APARCH(2,1,2)",APARCH,2,1,2,ged,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.677152855863928,2.235682878059332,1.6265894893734112,745,3.5974140342467895,1.3303601138271108,1.0289435960277753,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6913.669140625727,6960.1681662736355,True,-3448.8345703128634,8.0
arima_3_0_0_figarch_1_d_1_normal,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(1,d,1)",FIGARCH,1,0,1,normal,FIGARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.7164810204128305,2.338991384630177,1.6492068860009956,745,3.6048406335664955,1.4051305004394996,1.0822234021229196,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6977.384839685982,7000.634352509936,True,-3484.692419842991,4.0
arima_3_0_0_figarch_1_d_1_t,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(1,d,1)",FIGARCH,1,0,1,t,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.718245191533599,2.347948025100684,1.6534620633957844,745,3.594998126182327,1.4101568190805347,1.0799304969670043,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6892.239707678709,6921.301598708652,True,-3441.1198538393546,5.0
arima_3_0_0_figarch_1_d_1_skewt,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(1,d,1)",FIGARCH,1,0,1,skewt,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.718509629262378,2.349875670974837,1.6521772072355252,745,3.6014713302357766,1.4112223895179743,1.0817048421376383,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6875.864015505438,6910.73828474137,True,-3431.932007752719,6.0
arima_3_0_0_figarch_1_d_1_ged,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(1,d,1)",FIGARCH,1,0,1,ged,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.716810220014567,2.342440619466573,1.6518689030107538,745,3.5978818857683077,1.406725300512621,1.0808294665047953,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6910.839628212438,6939.90151924238,True,-3450.419814106219,5.0
arima_3_0_0_figarch_1_d_0_normal,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(1,d,0)",FIGARCH,1,0,0,normal,FIGARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.758171261277907,2.274119662102856,1.658180241951737,745,3.6263861083557734,1.3837929465913594,1.0664373394586961,,,,,,,,,7435.062480145077,7464.124371175019,True,,,7006.930019409871,7024.367154027837,True,-3500.4650097049357,3.0
arima_3_0_0_figarch_1_d_0_t,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(1,d,0)",FIGARCH,1,0,0,t,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7621745460981115,2.278134535259882,1.6643784015822227,745,3.6291547144569902,1.3821412389690624,1.0697298168122709,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6916.216108374586,6939.46562119854,True,-3454.108054187293,4.0
arima_3_0_0_figarch_1_d_0_skewt,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(1,d,0)",FIGARCH,1,0,0,skewt,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7621045083485845,2.2775336546858633,1.664628032043631,745,3.6290530803208183,1.3816120561168581,1.069851261536175,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6899.96360352891,6929.025494558853,True,-3444.981801764455,5.0
arima_3_0_0_figarch_1_d_0_ged,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(1,d,0)",FIGARCH,1,0,0,ged,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.760338167034597,2.276506585810979,1.6615003117289104,745,3.6278960014711594,1.3827724889373334,1.0681621789696976,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6933.508530697703,6956.758043521657,True,-3462.7542653488513,4.0
arima_3_0_0_figarch_0_d_1_normal,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(0,d,1)",FIGARCH,0,0,1,normal,FIGARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.71635713560527,2.3289514124562216,1.6521409942713405,745,3.5870716430489606,1.4009887492215207,1.0763998532305932,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6975.697228742003,6993.134363359969,True,-3484.8486143710015,3.0
arima_3_0_0_figarch_0_d_1_t,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(0,d,1)",FIGARCH,0,0,1,t,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.718354526855935,2.342337635441323,1.6551418293458762,745,3.585306884891415,1.4075695094199363,1.0770493146810893,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6890.32179565089,6913.571308474844,True,-3441.160897825445,4.0
arima_3_0_0_figarch_0_d_1_skewt,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(0,d,1)",FIGARCH,0,0,1,skewt,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.718282941618204,2.339812371093075,1.6550511839986872,745,3.5847807809835,1.4066046914229715,1.0766334462321743,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6874.145777791451,6903.207668821394,True,-3432.0728888957256,5.0
arima_3_0_0_figarch_0_d_1_ged,two_step_arima,"ARIMA(3,0,0)",Zero,0,3.0,0.0,"FIGARCH(0,d,1)",FIGARCH,0,0,1,ged,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.716956850455435,2.3354412962284825,1.6539198672295248,745,3.5858156909615095,1.403849400008603,1.0770261031616202,,,,,,,,,7435.062480145077,7464.124371175019,True,,,6908.9571207643,6932.206633588255,True,-3450.47856038215,4.0
arima_3_0_1_arch_1_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(1),ARCH,1,0,0,normal,ARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.901879224196135,2.202555622536701,1.8345352303481508,745,3.731979655454618,1.416718023548384,1.1101355789408294,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7259.934022918395,7271.558779330373,True,-3627.9670114591977,2.0
arima_3_0_1_arch_1_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(1),ARCH,1,0,0,t,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.916579186210382,2.2333780801161334,1.8306216814175487,745,3.7535863236786855,1.4397742279228531,1.1078348497740844,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7116.90202623279,7134.339160850756,True,-3555.451013116395,3.0
arima_3_0_1_arch_1_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(1),ARCH,1,0,0,skewt,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.916457042694385,2.2323758244755765,1.8315287728431116,745,3.7531982106623962,1.438670817517976,1.1078753352879407,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7106.188649907177,7129.438162731131,True,-3549.0943249535885,4.0
arima_3_0_1_arch_1_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(1),ARCH,1,0,0,ged,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.910011933612593,2.212099900860856,1.8421833065187627,745,3.741803375802351,1.4191638906825512,1.1091760149681134,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7121.67674832349,7139.113882941456,True,-3557.838374161745,3.0
arima_3_0_1_arch_2_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(2),ARCH,2,0,0,normal,ARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.824299328622562,2.2194381846855467,1.7779965185599185,745,3.510989706230999,1.387498250940706,1.0393883701342141,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7154.68179590838,7172.118930526346,True,-3574.34089795419,3.0
arima_3_0_1_arch_2_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(2),ARCH,2,0,0,t,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.845178371998577,2.2724293198421464,1.789767249020212,745,3.504015941837598,1.410214110920874,1.0385813170546498,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7025.477908230188,7048.727421054143,True,-3508.738954115094,4.0
arima_3_0_1_arch_2_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(2),ARCH,2,0,0,skewt,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.842286077900023,2.26635152752861,1.7885022335425131,745,3.506444983223635,1.4077637683222504,1.038479181746345,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7014.643552357087,7043.70544338703,True,-3502.3217761785436,5.0
arima_3_0_1_arch_2_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(2),ARCH,2,0,0,ged,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.8348880637075755,2.2453809258595903,1.790371487882537,745,3.505287451858448,1.395355087179464,1.0389294570310443,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7040.726482356364,7063.975995180318,True,-3516.363241178182,4.0
arima_3_0_1_arch_3_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(3),ARCH,3,0,0,normal,ARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.748925923251858,2.223432420615628,1.7065874704939663,745,3.5486083498300554,1.3868377072890157,1.0525671933437377,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7104.9954426133345,7128.244955437289,True,-3548.4977213066672,4.0
arima_3_0_1_arch_3_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(3),ARCH,3,0,0,t,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7627066510257965,2.2679678841051776,1.719541809010525,745,3.561866754451388,1.4141927939648178,1.0572424256456554,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6985.424221224533,7014.486112254475,True,-3487.7121106122663,5.0
arima_3_0_1_arch_3_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(3),ARCH,3,0,0,skewt,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.760108759963079,2.2629513305349325,1.718854833850216,745,3.5664841538646406,1.4127688998575119,1.0572814999361175,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6973.356842793468,7008.2311120294,True,-3480.678421396734,6.0
arima_3_0_1_arch_3_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(3),ARCH,3,0,0,ged,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7556552433384285,2.244529884115518,1.7170940477134062,745,3.553096832723907,1.3982446051444328,1.055243963370483,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7003.917035593709,7032.978926623652,True,-3496.9585177968547,5.0
arima_3_0_1_arch_5_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(5),ARCH,5,0,0,normal,ARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.753511460518557,2.248534303397879,1.6961588709909816,745,3.5468466701875845,1.3711539181427193,1.043177436952371,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7074.703232929255,7109.577502165187,True,-3531.3516164646276,6.0
arima_3_0_1_arch_5_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(5),ARCH,5,0,0,t,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.766932287472845,2.2949492419267354,1.715767472732182,745,3.562028856743207,1.397531223487174,1.0500165315883518,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6959.1289698526725,6999.815617294593,True,-3472.5644849263363,7.0
arima_3_0_1_arch_5_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(5),ARCH,5,0,0,skewt,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.766495134905949,2.290724164731896,1.7157141510303258,745,3.5665455128255155,1.394669015429838,1.0505054244732595,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6943.464752770187,6989.963778418096,True,-3463.7323763850936,8.0
arima_3_0_1_arch_5_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,ARCH(5),ARCH,5,0,0,ged,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.75949583432207,2.270971959391965,1.7088833856942023,745,3.5527259110870246,1.381879998600717,1.0468836791380867,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6980.455969335847,7021.142616777767,True,-3483.2279846679235,7.0
arima_3_0_1_garch_1_1_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,1)",GARCH,1,0,1,normal,GARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.72088933661584,2.3550648315539515,1.6369913004912084,745,3.651258599531903,1.4140699718363139,1.0652858264503222,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7001.031322219289,7018.468456837255,True,-3497.5156611096445,3.0
arima_3_0_1_garch_1_1_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,1)",GARCH,1,0,1,t,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.728451145520232,2.373112871868392,1.6463009458230766,745,3.653319851358971,1.4252053734054222,1.0684719490565266,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6904.392633224935,6927.642146048889,True,-3448.1963166124674,4.0
arima_3_0_1_garch_1_1_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,1)",GARCH,1,0,1,skewt,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.727686670085863,2.3711953437959696,1.6465212908832114,745,3.6535029514258412,1.4229195255264768,1.0695026223671409,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6887.357709917088,6916.419600947031,True,-3438.678854958544,5.0
arima_3_0_1_garch_1_1_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,1)",GARCH,1,0,1,ged,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.724194542756932,2.3639077991425768,1.6423997559548025,745,3.6515956975495256,1.4190638667164839,1.0670562729397939,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6925.14995063757,6948.399463461525,True,-3458.574975318785,4.0
arima_3_0_1_garch_1_2_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,2)",GARCH,1,0,2,normal,GARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.7209276118300965,2.3550099344986077,1.6369330700057472,745,3.651364535366519,1.414082529508584,1.065349766943446,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7003.0307683683695,7026.280281192324,True,-3497.5153841841848,4.0
arima_3_0_1_garch_1_2_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,2)",GARCH,1,0,2,t,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.728448610674963,2.373098375084189,1.6463039736919205,745,3.6533142874245947,1.4251969996932792,1.06847032268521,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6906.3926332456795,6935.454524275622,True,-3448.1963166228397,5.0
arima_3_0_1_garch_1_2_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,2)",GARCH,1,0,2,skewt,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.727738416161914,2.371114105553439,1.646437626958347,745,3.6536670017943176,1.422921619393758,1.0695960069525456,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6889.356902304589,6924.231171540521,True,-3438.6784511522947,6.0
arima_3_0_1_garch_1_2_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,2)",GARCH,1,0,2,ged,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.724191561817931,2.363890814164156,1.6424012247330917,745,3.6515855724756814,1.4190579427146823,1.0670488956714006,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6927.1499508101715,6956.211841840114,True,-3458.5749754050858,5.0
arima_3_0_1_garch_1_3_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,3)",GARCH,1,0,3,normal,GARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.722352078628757,2.3536557271423555,1.6356388569097313,745,3.648781926920813,1.4136398459696047,1.065774512249445,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7004.723036151112,7033.784927181055,True,-3497.361518075556,5.0
arima_3_0_1_garch_1_3_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,3)",GARCH,1,0,3,t,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7292150312737915,2.3719170104219782,1.6450082920134046,745,3.6512424540528317,1.4243730823650864,1.0687190322060844,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6908.256376380618,6943.13064561655,True,-3448.128188190309,6.0
arima_3_0_1_garch_1_3_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,3)",GARCH,1,0,3,skewt,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7289518876687175,2.369395059589612,1.6449068199496883,745,3.6508960205452103,1.4220474114768185,1.0699076887666774,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6891.096169234156,6931.782816676076,True,-3438.548084617078,7.0
arima_3_0_1_garch_1_3_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(1,3)",GARCH,1,0,3,ged,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.725170244519282,2.3622435214104094,1.6410962386245376,745,3.6493861220132837,1.4185075922246255,1.0673331275188402,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6928.993442169243,6963.867711405175,True,-3458.4967210846216,6.0
arima_3_0_1_garch_2_1_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,1)",GARCH,2,0,1,normal,GARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.720889473106231,2.3550599600825026,1.6369936002990553,745,3.6512599004891917,1.4140642849171956,1.0652889060507933,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7003.031322357987,7026.280835181941,True,-3497.5156611789935,4.0
arima_3_0_1_garch_2_1_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,1)",GARCH,2,0,1,t,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.728150062013834,2.374179505450266,1.647187065248633,745,3.6519176137702534,1.4256113583924306,1.0677203292509077,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6906.351021535866,6935.412912565808,True,-3448.175510767933,5.0
arima_3_0_1_garch_2_1_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,1)",GARCH,2,0,1,skewt,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.727687510459183,2.3712000582625294,1.6465209820703344,745,3.6535055114398007,1.4229212003691047,1.0695045489132151,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6889.357709802005,6924.231979037937,True,-3438.6788549010025,6.0
arima_3_0_1_garch_2_1_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,1)",GARCH,2,0,1,ged,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7239633649367345,2.3644434722127867,1.6429114224358152,745,3.6507666193451604,1.419072575573647,1.0665960381895117,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6927.135129737753,6956.197020767696,True,-3458.5675648688766,5.0
arima_3_0_1_garch_2_2_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,2)",GARCH,2,0,2,normal,GARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.723030613954418,2.3577407019555254,1.6384746914754957,745,3.640268875364417,1.413492298730981,1.0614870711917601,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7004.657129380912,7033.719020410855,True,-3497.328564690456,5.0
arima_3_0_1_garch_2_2_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,2)",GARCH,2,0,2,t,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.729965542966307,2.3763476771032814,1.6483484375345685,745,3.6415387256771123,1.4256306750397647,1.0646957474509797,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6908.028846520832,6942.903115756764,True,-3448.014423260416,6.0
arima_3_0_1_garch_2_2_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,2)",GARCH,2,0,2,skewt,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.728599134687211,2.3730583974800434,1.6475025578299483,745,3.6462810761542523,1.4230501943895226,1.0670883364186108,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6891.227137546144,6931.913784988064,True,-3438.613568773072,7.0
arima_3_0_1_garch_2_2_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,2)",GARCH,2,0,2,ged,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.726251990655004,2.366977744559689,1.6442050324075566,745,3.6396188046470437,1.419067345215801,1.0630938306122308,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6928.81507026739,6963.689339503322,True,-3458.407535133695,6.0
arima_3_0_1_garch_2_3_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,3)",GARCH,2,0,3,normal,GARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.723587042185351,2.3553887701976444,1.637194020909404,745,3.630458570398674,1.4116604162658277,1.0602708094231232,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7005.764399666274,7040.638668902206,True,-3496.882199833137,6.0
arima_3_0_1_garch_2_3_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,3)",GARCH,2,0,3,t,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.732091612117489,2.374544517519681,1.6475894031159932,745,3.6245162363298142,1.4232305800297307,1.061183957025962,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6908.815732452517,6949.502379894438,True,-3447.4078662262586,7.0
arima_3_0_1_garch_2_3_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,3)",GARCH,2,0,3,skewt,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.731177787628098,2.3714586503974893,1.6466646117564565,745,3.628409491624658,1.4207812359339573,1.0634197188745855,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6892.113542293291,6938.6125679412,True,-3438.0567711466456,8.0
arima_3_0_1_garch_2_3_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(2,3)",GARCH,2,0,3,ged,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.727244704110785,2.364882856495466,1.6433094937277948,745,3.626033251214206,1.4170791010932482,1.0605674031252688,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6929.899660382698,6970.586307824618,True,-3457.949830191349,7.0
arima_3_0_1_garch_3_1_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(3,1)",GARCH,3,0,1,normal,GARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.720889113823082,2.355062978705401,1.6369917509888643,745,3.651258092255074,1.4140687095032154,1.0652858226901176,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7005.031322216094,7034.093213246037,True,-3497.515661108047,5.0
arima_3_0_1_garch_3_1_t,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(3,1)",GARCH,3,0,1,t,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.728142598126945,2.374152368746212,1.6471905998585723,745,3.651904255512285,1.425595462723404,1.0677145852173855,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6908.351020929658,6943.22529016559,True,-3448.175510464829,6.0
arima_3_0_1_garch_3_1_skewt,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(3,1)",GARCH,3,0,1,skewt,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.727687691420773,2.3711971345412244,1.6465248520022036,745,3.6535063096587104,1.4229165802111559,1.06950843528339,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6891.357709603154,6932.044357045074,True,-3438.678854801577,7.0
arima_3_0_1_garch_3_1_ged,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(3,1)",GARCH,3,0,1,ged,GARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.723962153999029,2.36443951433191,1.642911191937679,745,3.6507644110767177,1.4190707589050604,1.0665944281601993,,,,,,,,,7436.996308887098,7471.87057812303,True,,,6929.135129761268,6964.0093989972,True,-3458.567564880634,6.0
arima_3_0_1_garch_3_2_normal,two_step_arima,"ARIMA(3,0,1)",Zero,0,3.0,1.0,"GARCH(3,2)",GARCH,3,0,2,normal,GARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.723028590840027,2.3577298968291087,1.6384761250077935,745,3.6402642181807554,1.4134852953299029,1.0614854886989615,,,,,,,,,7436.996308887098,7471.87057812303,True,,,7006.657129435563,7041.531398671495,True,-3497.3285647177813,6.0
