proxy,model,split,n_obs,rmse,mae,qlike,mean_actual_var,mean_pred_var,pred_actual_ratio,qlike_rank
parkinson,ComboPair-GARCH11_HybridQLIKE,validation,730,2.176706584144413,1.3903040965497593,1.2307589559675702,1.473659411353512,1.991541785295969,1.3514260961199966,29.0
parkinson,ComboStack-PoolA_Econometric,test,742,1.4213324094308735,0.884955601504936,0.6796979448095153,0.7795834947728867,1.2693385004288624,1.628226493941684,16.0
parkinson,ComboStack-PoolA_Econometric,validation,749,2.1451910156236127,1.2830650758938322,1.1856812818736597,1.4650111069267655,1.8274615817988913,1.2474045917866508,7.0
parkinson,ComboStack-PoolB_GARCH_Neural,test,723,1.4170591086123852,1.0192765871391931,0.7673916123001311,0.7768800023075114,1.4461485349573067,1.861482507802897,22.0
parkinson,ComboStack-PoolB_GARCH_Neural,validation,730,2.139337281180586,1.3451459542496322,1.2137120383013273,1.473659411353512,1.9229371104755761,1.3048721405100083,24.0
parkinson,ComboStack-PoolC_GARCH_CalibratedNeural,test,723,1.4566325412405856,1.1925909785686393,0.8720777365063508,0.7768800023075114,1.623679037846046,2.089999785067639,32.0
parkinson,ComboStack-PoolC_GARCH_CalibratedNeural,validation,730,2.1879364269115524,1.4203863762839617,1.2063670489182035,1.473659411353512,2.1591565722970745,1.4651666156116452,17.0
parkinson,ComboStack-PoolD_AllStable,test,723,1.4919434019027216,1.2396132400055335,0.887340075117846,0.7768800023075114,1.6949021865403486,2.18167822766206,35.0
parkinson,ComboStack-PoolD_AllStable,validation,730,2.160726538323537,1.4035085626923904,1.2024034206346113,1.473659411353512,2.159038239092259,1.4650863167285357,15.0
parkinson,EWMA(lambda=0.90),test,742,1.6227632366154368,0.8933499945053099,0.6601386048616135,0.7795834947728867,1.229676464414649,1.5773505630373643,12.0
parkinson,EWMA(lambda=0.90),validation,749,2.457283828564675,1.523891831461803,1.2599072865437804,1.4650111069267655,2.104301054195768,1.4363720822636465,40.0
parkinson,"GARCH(1,1)",test,742,1.5968031467112638,0.8877985682522745,0.6547063558624452,0.7795834947728867,1.2530967144062526,1.6073925664258872,8.0
parkinson,"GARCH(1,1)",validation,749,2.3046050502729902,1.3994468183171407,1.212668519390736,1.4650111069267655,1.9930399989499916,1.3604265452505009,21.0
parkinson,HAR-Parkinson,test,742,1.323230298376272,0.8277172064252324,0.6673262570644151,0.7795834947728867,1.1810543859821776,1.5149812610209892,13.0
parkinson,HAR-Parkinson,validation,749,2.2596764892725374,1.291342926859055,1.1678733370141379,1.4650111069267655,1.8462158379999154,1.2602060348012132,1.0
parkinson,HistoricalMean,test,742,1.3453636960832425,0.9512408655590103,0.8316163693015453,0.7795834947728867,1.1987729084414447,1.5377094518794026,26.0
parkinson,HistoricalMean,validation,749,2.4204826287927066,1.2888981378493012,1.403390729004936,1.4650111069267655,1.198772908441445,0.8182688191055267,69.0
parkinson,Hybrid-LogTarget,test,723,1.3101479737452504,0.5492652536607777,1.0006411041820502,0.7768800023075114,0.33968345476702644,0.4372405696608084,59.0
parkinson,Hybrid-LogTarget,validation,730,2.5313982971856186,1.1459621104357038,2.5299531126745687,1.473659411353512,0.38067825846164166,0.25832173671119846,73.0
parkinson,Hybrid-LogTarget-Small,test,723,1.3143927459013063,0.5507903666000411,1.0607575645143503,0.7768800023075114,0.3337890225887168,0.4296532560978362,70.0
parkinson,Hybrid-LogTarget-Small,validation,730,2.4768241407557166,1.1088875809013965,2.296637122613264,1.473659411353512,0.4314497943014784,0.29277443008707466,72.0
parkinson,Hybrid-QLIKE,test,723,1.6344113269355847,1.4409030080131495,1.0171202339562608,0.7768800023075114,1.8776884036110315,2.4169606606346763,63.0
parkinson,Hybrid-QLIKE,validation,730,2.2448224611725704,1.5030931707766766,1.316268389477849,1.473659411353512,1.933667776519305,1.3121537864324357,55.0
parkinson,LSTM,test,723,1.4504755709537398,1.1854263447610331,0.9070150202958762,0.7768800023075114,1.5681457079297774,2.0185172784368572,45.0
parkinson,LSTM,validation,730,2.2638198721383884,1.4503869688868622,1.3012458316790618,1.473659411353512,1.8129514866495786,1.2302377826803528,51.0
parkinson,LSTM-LogTarget,test,723,1.3155347050489328,0.552134814951655,1.0738387001396297,0.7768800023075114,0.3096411279246363,0.3985700841892329,72.0
parkinson,LSTM-LogTarget,validation,730,2.487906343453598,1.1297195363794639,2.562995992916336,1.473659411353512,0.4012404325800262,0.2722748753808038,74.0
parkinson,LSTM-LogTarget-Small,test,723,1.3365702050653168,0.562170143101392,1.0556090543016057,0.7768800023075114,0.3428713232329095,0.4413439942005241,67.0
parkinson,LSTM-LogTarget-Small,validation,730,2.6401134658748497,1.191213775968938,2.956164469871789,1.473659411353512,0.34016048198480564,0.2308270685642203,75.0
parkinson,LSTM-QLIKE,test,723,1.5132116790585006,1.27046662452068,0.9474605411935934,0.7768800023075114,1.666968307719356,2.145721736649262,49.0
parkinson,LSTM-QLIKE,validation,730,2.2771731534382456,1.4484476261495605,1.308645461265274,1.473659411353512,1.774220922956728,1.2039558864739033,52.0
parkinson,Refit-BestAsymmetric-rolling_1000_monthly,test,742,1.4633333075184796,0.9222508160690407,0.7016562493685752,0.7795834947728867,1.3191212778808763,1.6920846666528917,18.0
parkinson,Refit-BestAsymmetric-rolling_1000_monthly,validation,749,2.1777700185909317,1.3202871044011648,1.1950440907294115,1.4650111069267655,1.8883836711748607,1.288989320453841,10.0
parkinson,Refit-BestGARCHFamily-fixed_train_only,test,742,1.3310455527555198,0.79227621790287,0.6316545691909325,0.7795834947728867,1.1319790070405407,1.4520304940143918,3.0
parkinson,Refit-BestGARCHFamily-fixed_train_only,validation,749,2.0909280158470303,1.1912235869903252,1.1689239167044738,1.4650111069267655,1.659366755412246,1.1326649658603551,2.0
parkinson,Refit-OriginalARIMAGARCH-expanding_quarterly,test,742,1.5733520462534085,0.9170449103214231,0.6755633579008921,0.7795834947728867,1.289229305055084,1.6537411498567842,15.0
parkinson,Refit-OriginalARIMAGARCH-expanding_quarterly,validation,749,2.30928447266697,1.4065025724364177,1.2189795758452433,1.4650111069267655,1.9838322292526118,1.3541414258723308,27.0
parkinson,Refit-OriginalGARCH-expanding_quarterly,test,742,1.5976229604903525,0.9172331474097463,0.6732263914664145,0.7795834947728867,1.2947855489370925,1.6608683452364494,14.0
parkinson,Refit-OriginalGARCH-expanding_quarterly,validation,749,2.3052413379842807,1.4109397335019076,1.214813567459122,1.4650111069267655,2.0112857641665185,1.372880898074352,25.0
parkinson,RollingVol-10,test,742,2.10735975264897,0.9533544498991825,0.7441201703509465,0.7795834947728867,1.233672811393772,1.5824768221307375,20.0
parkinson,RollingVol-10,validation,749,2.7437682666066014,1.5814350761420901,1.4038499883208093,1.4650111069267655,2.047927875970036,1.3978923888611925,70.0
parkinson,RollingVol-20,test,742,1.756951533312071,0.9273769003648881,0.6989997910686035,0.7795834947728867,1.2180085251890702,1.5623836745593342,17.0
parkinson,RollingVol-20,validation,749,2.727893320972229,1.6529738335733128,1.3255201754682533,1.4650111069267655,2.0717688213702914,1.4141659483499445,57.0
parkinson,RollingVol-5,test,742,2.4841512166106807,1.0097565677740725,1.2820620707319963,0.7795834947728867,1.209046391756291,1.5508876212271763,75.0
parkinson,RollingVol-5,validation,749,3.0874011690325984,1.6230067271075315,2.0489840858643635,1.4650111069267655,2.0519057509506045,1.4006076412997306,71.0
garman_klass,ARIMA-GARCH,test,742,1.5109167681114757,0.8526718238351578,0.5962323767365321,0.726888494709854,1.2481531417730165,1.7171177572032303,11.0
garman_klass,ARIMA-GARCH,validation,749,2.1339142650741247,1.334905597177388,1.1424207123651282,1.3527027221012071,1.967318416032295,1.454361245740957,18.0
garman_klass,ARIMA-GARCH-LSTM,test,723,1.5162442591661067,1.253595316273388,0.9050180104302683,0.7259739295710971,1.7009071240286608,2.342931412197613,51.0
garman_klass,ARIMA-GARCH-LSTM,validation,730,1.976083073643198,1.3634131000508363,1.221163357024683,1.3547007284067747,1.9695844803770928,1.453888994873034,47.0
garman_klass,AdvGARCH-BestARIMA,test,742,1.2863622247353024,0.7547416538907996,0.5715466722785448,0.726888494709854,1.1319790070405407,1.5572938838334254,3.0
garman_klass,AdvGARCH-BestARIMA,validation,749,1.8738755574495445,1.116034496688878,1.091489939812691,1.3527027221012071,1.659366755412246,1.226704676719128,2.0
garman_klass,AdvGARCH-BestAsymmetric,test,742,1.3128523153854574,0.7540224762677518,0.5677587135027886,0.726888494709854,1.1350728307580062,1.561550140109294,1.0
garman_klass,AdvGARCH-BestAsymmetric,validation,749,1.8793783491452942,1.1299050146840113,1.0941978307621516,1.3527027221012071,1.6880455375251657,1.2479057740809874,5.0
garman_klass,AdvGARCH-BestHeavyTail,test,742,1.3423529255603437,0.7677710172430248,0.57053505758017,0.726888494709854,1.1529120958811816,1.5860920956540658,2.0
garman_klass,AdvGARCH-BestHeavyTail,validation,749,1.8711434704429057,1.1268361341480522,1.091014433019826,1.3527027221012071,1.6994943652368508,1.256369442797423,1.0
garman_klass,AdvGARCH-BestQLIKE,test,742,1.2863622247353024,0.7547416538907996,0.5715466722785448,0.726888494709854,1.1319790070405407,1.5572938838334254,3.0
garman_klass,AdvGARCH-BestQLIKE,validation,749,1.8738755574495445,1.116034496688878,1.091489939812691,1.3527027221012071,1.659366755412246,1.226704676719128,2.0
garman_klass,AdvGARCH-BestSymmetric,test,742,1.527657672750387,0.8504608026572342,0.5916398582414613,0.726888494709854,1.2530311811087018,1.7238286067643207,8.0
garman_klass,AdvGARCH-BestSymmetric,validation,749,2.122111535535576,1.3396030609260656,1.1376201131573687,1.3527027221012071,1.9945833975512117,1.4745171758455144,12.0
garman_klass,Calibrated-ARIMA-GARCH-LSTM-affine_nonnegative,test,723,1.5375903761515666,1.2812946789335313,0.9168676977921328,0.7259739295710971,1.7343796802651508,2.389038517250635,53.0
garman_klass,Calibrated-ARIMA-GARCH-LSTM-affine_nonnegative,validation,730,1.986965494459887,1.3878888276025636,1.2285801339584417,1.3547007284067747,2.008344402274409,1.4825004225371357,49.0
garman_klass,Calibrated-ARIMA-GARCH-LSTM-isotonic,test,723,1.3937785494356933,1.0990594134428904,0.8352110607182217,0.7259739295710971,1.5150707213418442,2.0869492135026704,31.0
garman_klass,Calibrated-ARIMA-GARCH-LSTM-isotonic,validation,730,2.163177707425563,1.4424105012937187,1.182751023685297,1.3547007284067747,2.158791434770983,1.5935559710740517,35.0
garman_klass,Calibrated-ARIMA-GARCH-LSTM-scale_mean,test,723,1.624180763058909,1.3902105326343535,0.9618201475859527,0.7259739295710971,1.8636170837445092,2.5670578623195572,61.0
garman_klass,Calibrated-ARIMA-GARCH-LSTM-scale_mean,validation,730,2.036650287927653,1.4866797535187195,1.257911462002753,1.3547007284067747,2.1579963030638423,1.5929690283711597,55.0
garman_klass,Calibrated-ARIMA-GARCH-LSTM-scale_qlike,test,723,1.5415610781189835,1.286417361051805,0.9190347075721765,0.7259739295710971,1.7405263405389413,2.39750529549627,55.0
garman_klass,Calibrated-ARIMA-GARCH-LSTM-scale_qlike,validation,730,1.989054620234135,1.3924306035138116,1.2299516453825727,1.3547007284067747,2.015461996474811,1.487754420007686,50.0
garman_klass,Calibrated-Hybrid-LogTarget-Small-affine_nonnegative,test,723,1.447350530179087,1.1973360519750382,0.860262433518736,0.7259739295710971,1.6461692017092837,2.2675321174161653,40.0
garman_klass,Calibrated-Hybrid-LogTarget-Small-affine_nonnegative,validation,730,1.991472240990941,1.377631623149287,1.1753440290375639,1.3547007284067747,2.127809230976512,1.57068582481606,31.0
garman_klass,Calibrated-Hybrid-LogTarget-Small-isotonic,test,723,1.4699672300892876,1.1689611173056633,0.8359410086223789,0.7259739295710971,1.6069861676855,2.2135590580159015,32.0
garman_klass,Calibrated-Hybrid-LogTarget-Small-isotonic,validation,730,2.0855322183667577,1.4044191750242185,1.1514781819417352,1.3547007284067747,2.1593338641394513,1.593956376386527,26.0
garman_klass,Calibrated-Hybrid-LogTarget-Small-scale_mean,test,723,1.463192461681607,1.2172025247103582,0.8687758985129536,0.7259739295710971,1.6701689511186262,2.3005908106167894,43.0
garman_klass,Calibrated-Hybrid-LogTarget-Small-scale_mean,validation,730,2.0098637756125046,1.3978182136737678,1.180916350624813,1.3547007284067747,2.158830883113666,1.5935850906735736,33.0
garman_klass,Calibrated-Hybrid-LogTarget-Small-scale_qlike,test,723,1.4399632877594957,1.187947996226628,0.8562266379991404,0.7259739295710971,1.634827934016493,2.2519099755859604,38.0
garman_klass,Calibrated-Hybrid-LogTarget-Small-scale_qlike,validation,730,1.9829968048005244,1.3681242836682483,1.172728139049301,1.3547007284067747,2.11314970869737,1.5598645991595397,29.0
garman_klass,Calibrated-Hybrid-LogTarget-affine_nonnegative,test,723,1.5583024972987907,1.3540722906180427,0.9413677561372407,0.7259739295710971,1.8493889036753137,2.547459114362311,58.0
garman_klass,Calibrated-Hybrid-LogTarget-affine_nonnegative,validation,730,1.9458105991474324,1.3679602542818792,1.1936960535544607,1.3547007284067747,2.072582980387609,1.529919440454657,37.0
garman_klass,Calibrated-Hybrid-LogTarget-isotonic,test,723,1.7253819393373078,1.4424822430013453,0.9298738452442283,0.7259739295710971,1.946954900446553,2.681852365685924,56.0
garman_klass,Calibrated-Hybrid-LogTarget-isotonic,validation,730,2.0266557416714712,1.3605441449251066,1.151326449708449,1.3547007284067747,2.1589535616080493,1.5936756483087846,25.0
garman_klass,Calibrated-Hybrid-LogTarget-scale_mean,test,723,1.614136723163706,1.4199295627233643,0.967570277345488,0.7259739295710971,1.9259867000347723,2.6529695097627526,62.0
garman_klass,Calibrated-Hybrid-LogTarget-scale_mean,validation,730,1.9905328101699846,1.4242411162239452,1.2100380050516304,1.3547007284067747,2.158425005693543,1.593285483969589,46.0
garman_klass,Calibrated-Hybrid-LogTarget-scale_qlike,test,723,1.5707333945027533,1.368909280075983,0.9473312213155376,0.7259739295710971,1.8666994256764873,2.5713036648290206,60.0
garman_klass,Calibrated-Hybrid-LogTarget-scale_qlike,validation,730,1.9555013803378416,1.3805165024104595,1.1973603291326829,1.3547007284067747,2.091982628136093,1.5442396864999215,38.0
garman_klass,Calibrated-Hybrid-QLIKE-affine_nonnegative,test,723,1.685842628138931,1.4689152904247822,1.0120298621667179,0.7259739295710971,1.943287791119146,2.6768010695194437,69.0
garman_klass,Calibrated-Hybrid-QLIKE-affine_nonnegative,validation,730,2.0099596134321054,1.4564473790089143,1.2708770655495456,1.3547007284067747,2.0012228732754545,1.4772435205147016,58.0
garman_klass,Calibrated-Hybrid-QLIKE-isotonic,test,723,1.462252377226223,1.1758853497381956,0.8448004173562221,0.7259739295710971,1.6560159447055744,2.2810956113588583,34.0
garman_klass,Calibrated-Hybrid-QLIKE-isotonic,validation,730,2.077197990082431,1.4090374683319062,1.1795701043013016,1.3547007284067747,2.1588131280757543,1.5935719844298553,32.0
garman_klass,Calibrated-Hybrid-QLIKE-scale_mean,test,723,1.7952883314019117,1.6021360135364369,1.0617777962608959,0.7259739295710971,2.0952792473031288,2.8861632104902344,73.0
garman_klass,Calibrated-Hybrid-QLIKE-scale_mean,validation,730,2.054344507862443,1.5548477227959285,1.3017976401004847,1.3547007284067747,2.157745638481868,1.5927839951924525,65.0
garman_klass,Calibrated-Hybrid-QLIKE-scale_qlike,test,723,1.67065978474293,1.450054208791919,1.0047247149326697,0.7259739295710971,1.921425385102006,2.6466864812035023,68.0
garman_klass,Calibrated-Hybrid-QLIKE-scale_qlike,validation,730,2.004580913427101,1.4425215492889722,1.2665250756368103,1.3547007284067747,1.9787086851113136,1.4606242128757227,57.0
garman_klass,Calibrated-LSTM-LogTarget-Small-affine_nonnegative,test,723,1.8034026410983421,1.5762081385389337,1.0355274507605512,0.7259739295710971,2.072690982640539,2.8550487809735503,71.0
garman_klass,Calibrated-LSTM-LogTarget-Small-affine_nonnegative,validation,730,2.1093011596696014,1.5488639541699603,1.3055931358062194,1.3547007284067747,2.0563036797966143,1.5179025423681398,67.0
garman_klass,Calibrated-LSTM-LogTarget-Small-isotonic,test,723,1.9707899885225189,1.5952835168222679,0.9758430796849065,0.7259739295710971,2.1210960076194483,2.9217247634120755,63.0
garman_klass,Calibrated-LSTM-LogTarget-Small-isotonic,validation,730,2.117119086493355,1.5186432563815244,1.2514425530826017,1.3547007284067747,2.1574678246122936,1.592578921212828,54.0
garman_klass,Calibrated-LSTM-LogTarget-Small-scale_mean,test,723,1.8818855113740303,1.665440479889808,1.0679822285228602,0.7259739295710971,2.1744400621539817,2.995204061168744,74.0
garman_klass,Calibrated-LSTM-LogTarget-Small-scale_mean,validation,730,2.1410109807653877,1.6138438027090265,1.3248806756846758,1.3547007284067747,2.157248301243687,1.5924168755565413,70.0
garman_klass,Calibrated-LSTM-LogTarget-Small-scale_qlike,test,723,1.7983361592598812,1.5704114081585916,1.0333659739119685,0.7259739295710971,2.0660040260398937,2.845837766186014,70.0
garman_klass,Calibrated-LSTM-LogTarget-Small-scale_qlike,validation,730,2.107379701821769,1.5446893908056736,1.304342429498457,1.3547007284067747,2.0496695922361865,1.5130054551950711,66.0
garman_klass,Calibrated-LSTM-LogTarget-affine_nonnegative,test,723,1.4510471063581178,1.208738561522754,0.8682958392764817,0.7259739295710971,1.6944382768303485,2.3340208343726845,42.0
garman_klass,Calibrated-LSTM-LogTarget-affine_nonnegative,validation,730,2.108572666127552,1.4372599657644203,1.2050978598147435,1.3547007284067747,2.186367949325771,1.6139121382898323,43.0
garman_klass,Calibrated-LSTM-LogTarget-isotonic,test,723,1.4973767213889126,1.1858477321796572,0.8286470516799975,0.7259739295710971,1.6771576759473399,2.310217499047382,30.0
garman_klass,Calibrated-LSTM-LogTarget-isotonic,validation,730,2.062715728487924,1.3999032922180015,1.1748833274141526,1.3547007284067747,2.1583097075825344,1.5932003743150427,30.0
garman_klass,Calibrated-LSTM-LogTarget-scale_mean,test,723,1.4317613494830428,1.18318696896813,0.8561413369998833,0.7259739295710971,1.6652529917815762,2.2938192736003646,37.0
garman_klass,Calibrated-LSTM-LogTarget-scale_mean,validation,730,2.0985575523873616,1.4173251201897852,1.198109888946298,1.3547007284067747,2.157874941407163,1.5928794427865842,39.0
garman_klass,Calibrated-LSTM-LogTarget-scale_qlike,test,723,1.4563772899272784,1.2140138670899812,0.8693284057711451,0.7259739295710971,1.7016045602196521,2.343892102606156,44.0
garman_klass,Calibrated-LSTM-LogTarget-scale_qlike,validation,730,2.133757094507857,1.4479793701664962,1.2064406901503186,1.3547007284067747,2.2049801794703896,1.6276511359550272,44.0
garman_klass,Calibrated-LSTM-QLIKE-affine_nonnegative,test,723,1.6588607211902044,1.4251996298389593,0.9945251523718174,0.7259739295710971,1.8897218760387107,2.6030161677501997,67.0
garman_klass,Calibrated-LSTM-QLIKE-affine_nonnegative,validation,730,2.052969530290585,1.4888879083790352,1.2849332198149497,1.3547007284067747,2.011306439067216,1.484686910468157,62.0
garman_klass,Calibrated-LSTM-QLIKE-isotonic,test,723,1.4743803152188306,1.1944018707389157,0.8748691368227698,0.7259739295710971,1.645882062963553,2.2671365952988625,45.0
garman_klass,Calibrated-LSTM-QLIKE-isotonic,validation,730,2.0708650250318246,1.44756024384599,1.2072148019259548,1.3547007284067747,2.1583438557026686,1.5932255814470817,45.0
garman_klass,Calibrated-LSTM-QLIKE-scale_mean,test,723,1.755502924301612,1.5436510908221257,1.0401085784896267,0.7259739295710971,2.027147628386375,2.7923146352982773,72.0
garman_klass,Calibrated-LSTM-QLIKE-scale_mean,validation,730,2.095750027276198,1.5831592002260675,1.3135209417005216,1.3547007284067747,2.1575741539596964,1.5926574103914144,69.0
garman_klass,Calibrated-LSTM-QLIKE-scale_qlike,test,723,1.6457270159153443,1.408807782529996,0.9879884907108109,0.7259739295710971,1.8703692039976307,2.576358637427433,65.0
garman_klass,Calibrated-LSTM-QLIKE-scale_qlike,validation,730,2.0477677674199977,1.4759214045473523,1.2809905583996288,1.3547007284067747,1.9907086175661097,1.4694822080056944,61.0
garman_klass,Calibrated-LSTM-affine_nonnegative,test,723,1.5527722965472839,1.2957967105909656,0.9373754515366554,0.7259739295710971,1.743642181331806,2.4017972413443878,57.0
garman_klass,Calibrated-LSTM-affine_nonnegative,validation,730,2.036871558282986,1.4703164095579957,1.2723463383496936,1.3547007284067747,2.015845000145847,1.4880371419867955,59.0
garman_klass,Calibrated-LSTM-isotonic,test,723,1.4024075579715445,1.0891227052807335,0.826972312422039,0.7259739295710971,1.5146686513420546,2.0863953781879134,29.0
garman_klass,Calibrated-LSTM-isotonic,validation,730,2.140426013178572,1.4649176266915063,1.2036229935456046,1.3547007284067747,2.1587941918404585,1.593558006261173,42.0
garman_klass,Calibrated-LSTM-scale_mean,test,723,1.6330953761003304,1.399962410628418,0.9797759074144662,0.7259739295710971,1.8663367066153351,2.5708040338555413,64.0
garman_klass,Calibrated-LSTM-scale_mean,validation,730,2.080141072311451,1.5619075774927695,1.3001886097301627,1.3547007284067747,2.157693567464375,1.5927455579078176,64.0
garman_klass,Calibrated-LSTM-scale_qlike,test,723,1.56282722120727,1.3091586690331916,0.9429152160739817,0.7259739295710971,1.759488423331626,2.42362480477932,59.0
garman_klass,Calibrated-LSTM-scale_qlike,validation,730,2.0419023765017914,1.481895212696741,1.2758917045544338,1.3547007284067747,2.034165024775006,1.5015604421851385,60.0
garman_klass,ComboMean-PoolA_Econometric,test,742,1.4194190420101622,0.8348565983301611,0.5989387181874071,0.726888494709854,1.2380875352751715,1.7032702323474918,12.0
garman_klass,ComboMean-PoolA_Econometric,validation,749,2.014650720376663,1.2589070506710498,1.1219741238041652,1.3527027221012071,1.8770272103923482,1.3876125032680402,8.0
garman_klass,ComboMean-PoolB_GARCH_Neural,test,723,1.4411421412543388,1.1808919714275277,0.8678745290754748,0.7259739295710971,1.6399259866912956,2.2589323388791085,41.0
garman_klass,ComboMean-PoolB_GARCH_Neural,validation,730,1.9240642263993033,1.3119010206248667,1.20304157149935,1.3547007284067747,1.8992819425483236,1.401993741290754,41.0
garman_klass,ComboMean-PoolC_GARCH_CalibratedNeural,test,723,1.3838896189769416,1.0655105118429813,0.7745688273961265,0.7259739295710971,1.5257140745990694,2.1016100061615934,24.0
garman_klass,ComboMean-PoolC_GARCH_CalibratedNeural,validation,730,1.9673221699443526,1.3320703769232094,1.141111548670791,1.3547007284067747,2.079267194185125,1.5348535293330008,16.0
garman_klass,ComboMean-PoolD_AllStable,test,723,1.43618478397052,1.1837024587069187,0.855991554813504,0.7259739295710971,1.6534554881883412,2.277568685097545,36.0
garman_klass,ComboMean-PoolD_AllStable,validation,730,1.8889653865592633,1.3486361922112906,1.1934481299705866,1.3547007284067747,2.033076247642414,1.5007567391164376,36.0
garman_klass,ComboMedian-PoolA_Econometric,test,742,1.4164122543589754,0.8233699995002173,0.5912600197775845,0.726888494709854,1.2193946329438168,1.6775539051977324,7.0
garman_klass,ComboMedian-PoolA_Econometric,validation,749,2.0424283664222567,1.2740844639472237,1.126681653100314,1.3527027221012071,1.891770436102795,1.398511591049534,10.0
garman_klass,ComboMedian-PoolB_GARCH_Neural,test,723,1.5092041878748508,1.2525599495608635,0.9117450838154924,0.7259739295710971,1.7056705583983758,2.349492852182833,52.0
garman_klass,ComboMedian-PoolB_GARCH_Neural,validation,730,1.9493316935067395,1.3400993943560773,1.2220962599155114,1.3547007284067747,1.9058284486101584,1.4068261783925882,48.0
garman_klass,ComboMedian-PoolC_GARCH_CalibratedNeural,test,723,1.3795851394368468,1.0709683635169693,0.7816856072365432,0.7259739295710971,1.5245726078283903,2.10003768142074,25.0
garman_klass,ComboMedian-PoolC_GARCH_CalibratedNeural,validation,730,1.9788416856411388,1.324208953935184,1.1399517457231707,1.3547007284067747,2.086538062077723,1.5402206689086537,15.0
garman_klass,ComboMedian-PoolD_AllStable,test,723,1.4593148320576927,1.2358894373459748,0.892858280012849,0.7259739295710971,1.7083067752674084,2.3531241352932195,47.0
garman_klass,ComboMedian-PoolD_AllStable,validation,730,1.887596125819541,1.338439130739463,1.1997077183942937,1.3547007284067747,1.9978378132831933,1.4747447693726377,40.0
garman_klass,ComboPair-BestGARCHFamily_BestCalibratedNeural,test,723,1.4467732831918019,1.1417684136742412,0.8213195837965915,0.7259739295710971,1.5782243538516907,2.1739408118747465,28.0
garman_klass,ComboPair-BestGARCHFamily_BestCalibratedNeural,validation,730,2.0571328331094363,1.3821257932917803,1.145979401994026,1.3547007284067747,2.1306276329378635,1.5727662857638192,20.0
garman_klass,ComboPair-BestGARCHFamily_HybridQLIKE,test,723,1.2948074655713198,0.9081454747608324,0.6903486866517028,0.7259739295710971,1.3301403697407146,1.8322150638750305,20.0
garman_klass,ComboPair-BestGARCHFamily_HybridQLIKE,validation,730,1.8391177646853338,1.165114966005682,1.1237762173561596,1.3547007284067747,1.749144874196024,1.2911669991151065,9.0
garman_klass,ComboPair-BestRefitGARCH_BestCalibratedNeural,test,723,1.4372115896967521,1.1317206585755906,0.8136239993927042,0.7259739295710971,1.5718446409319757,2.1651530129471954,27.0
garman_klass,ComboPair-BestRefitGARCH_BestCalibratedNeural,validation,730,2.045752347517886,1.3782025544528747,1.1448465629430498,1.3547007284067747,2.1305723512835377,1.5727254784820583,19.0
garman_klass,ComboPair-BestRefitGARCH_HybridQLIKE,test,723,1.386460415009691,0.9943460701453896,0.724307459445768,0.7259739295710971,1.44375621861326,1.9887163433902182,21.0
garman_klass,ComboPair-BestRefitGARCH_HybridQLIKE,validation,730,1.9349256388613003,1.2759202362779345,1.1502652355165766,1.3547007284067747,1.922877623161371,1.4194113746604484,23.0
garman_klass,ComboPair-GARCH11_ARIMAGARCH,test,742,1.5367978485140628,0.8514324642194546,0.5920409678173321,0.726888494709854,1.2530967144062526,1.7239187626796058,9.0
garman_klass,ComboPair-GARCH11_ARIMAGARCH,validation,749,2.1300183437937,1.3423582406047614,1.137687411164703,1.3527027221012071,1.9930399989499916,1.4733762018709646,13.0
garman_klass,ComboPair-GARCH11_HybridQLIKE,test,723,1.4215513204996504,1.0156104151457128,0.739927720717207,0.7259739295710971,1.463094742554954,2.015354385272961,23.0
garman_klass,ComboPair-GARCH11_HybridQLIKE,validation,730,1.9501044842166768,1.32338120573058,1.166920050137429,1.3547007284067747,1.991541785295969,1.4700972277752926,28.0
garman_klass,ComboStack-PoolA_Econometric,test,742,1.3739119246968616,0.8559581044380594,0.6246064899940741,0.726888494709854,1.2693385004288624,1.7462630233754541,17.0
garman_klass,ComboStack-PoolA_Econometric,validation,749,1.9693542870535863,1.2223556105756301,1.1172622156430785,1.3527027221012071,1.8274615817988913,1.3509705805575836,7.0
garman_klass,ComboStack-PoolB_GARCH_Neural,test,723,1.386285341262463,0.9963642093457064,0.7259526852034721,0.7259739295710971,1.4461485349573067,1.9920116632999292,22.0
garman_klass,ComboStack-PoolB_GARCH_Neural,validation,730,1.934083181964448,1.2761784166761865,1.1507529101701655,1.3547007284067747,1.9229371104755761,1.4194552864359113,24.0
garman_klass,ComboStack-PoolC_GARCH_CalibratedNeural,test,723,1.4475555424511881,1.1669330005988052,0.8401808573668674,0.7259739295710971,1.623679037846046,2.236552817819932,33.0
garman_klass,ComboStack-PoolC_GARCH_CalibratedNeural,validation,730,2.0441952223641566,1.3886812971803575,1.1532111756285737,1.3547007284067747,2.1591565722970745,1.5938255047935181,27.0
garman_klass,ComboStack-PoolD_AllStable,test,723,1.4877386342248073,1.222156268737974,0.8564418719819222,0.7259739295710971,1.6949021865403486,2.334659851410492,39.0
garman_klass,ComboStack-PoolD_AllStable,validation,730,1.994733659956471,1.3688145885680998,1.1485983533632582,1.3547007284067747,2.159038239092259,1.5937381547225142,22.0
garman_klass,EWMA(lambda=0.90),test,742,1.5586101881127394,0.8554132487968852,0.581944986159499,0.726888494709854,1.229676464414649,1.6916988965487598,6.0
